prompt,data_type,head,label,avg_entropy,std_entropy,max_entropy,min_entropy
ask_me_now,dur,14,chick,1.2604636097344422,0.02805767648217374,1.2925017427244252,1.1585730017905356
ask_me_now,dur,15,chick,1.2190059114041614,0.04184020468769043,1.2693003835794232,1.0619718759274754
ask_me_now,time,0,chick,1.175153753108809,0.04145075898382594,1.2732819815423009,1.0755138217211409
ask_me_now,time,1,chick,1.2618186108864233,0.01395146156169603,1.2897473329388902,1.235636996189364
ask_me_now,time,2,chick,1.2858806867657353,0.005936108383436529,1.2946750909872855,1.2668629518004801
ask_me_now,time,3,chick,1.2793652590489175,0.01668072840772599,1.2927223593094672,1.1792399782776957
ask_me_now,time,4,chick,1.2336572804935062,0.042273450869966415,1.291217428357213,1.1267333923101077
ask_me_now,time,5,chick,1.2567299845861872,0.02496966068385377,1.2912178526855143,1.169861559917426
ask_me_now,time,6,chick,1.172055918346197,0.07571271959641127,1.2853170909146543,1.011032565279688
ask_me_now,time,7,chick,1.2384790484785226,0.023067160663004214,1.2757190535032081,1.1725719457095372
ask_me_now,time,8,chick,1.2420739334012154,0.024139061719362462,1.278211698253666,1.1683876020471724
ask_me_now,time,9,chick,1.2578196011540774,0.02024069119999158,1.2865985105013271,1.1439306663570106
ask_me_now,time,10,chick,1.1737255726580968,0.04926645767184089,1.2778586640738145,1.060963858769762
ask_me_now,time,11,chick,1.233738851493852,0.02102403857635165,1.2769760261376106,1.1672684243755918
ask_me_now,time,12,chick,1.2812541385219072,0.007331140271414221,1.2945610696827774,1.2645069700412634
ask_me_now,time,13,chick,1.2501293345958948,0.03852420439182754,1.2946472547803802,1.115419062385321
ask_me_now,time,14,chick,1.258318170527847,0.03806001436481353,1.2940576470221206,1.1707850348766022
ask_me_now,time,15,chick,1.1461484283311545,0.05402205888817021,1.280094939402179,1.018974034038596
blue_monk,pitch,0,chick,1.2843539230773322,0.007019707727141477,1.2939729111923082,1.2640872725493917
blue_monk,pitch,1,chick,1.1810688821100863,0.035219180682456115,1.242014360603197,1.0891938233194736
blue_monk,pitch,2,chick,1.2936733116147991,0.0026790198557896747,1.295406215455383,1.282346550265819
blue_monk,pitch,3,chick,1.1091682231134088,0.024049994598920307,1.1662762070359578,1.0487449783861558
blue_monk,pitch,4,chick,1.1767915527556876,0.08323631621243292,1.2917721384380059,0.9690239630681462
blue_monk,pitch,5,chick,1.1950674904136236,0.04409371735451491,1.294272884882653,1.100521403263836
blue_monk,pitch,6,chick,1.153181142250754,0.07607208882880591,1.2721118268435974,1.0010410087801997
blue_monk,pitch,7,chick,1.2736972231041634,0.007400233409032651,1.288017885872691,1.2521287229123983
blue_monk,pitch,8,chick,1.2246794679018125,0.03285833977181724,1.2726224423526136,1.1489848148184485
blue_monk,pitch,9,chick,1.093670546027259,0.03164004167609025,1.1702459631626205,1.0243362642051945
blue_monk,pitch,10,chick,1.2851349302445958,0.007755618402623641,1.2940152718699467,1.2618024915692108
blue_monk,pitch,11,chick,1.23633294227541,0.012926340185899339,1.2712943439377722,1.2082928483309066
blue_monk,pitch,12,chick,1.2930438312830692,0.0028306377134212296,1.2955383526227169,1.2830517909661403
blue_monk,pitch,13,chick,1.148655957135642,0.04867687855266654,1.2363941087900558,1.054972780412142
blue_monk,pitch,14,chick,1.2208069372493588,0.0418374971363492,1.2741882557031552,1.092990625655526
blue_monk,pitch,15,chick,1.219381388786991,0.03595017980585572,1.279325164514524,1.1172763760158038
blue_monk,dur,0,chick,1.2769390134112795,0.011671650113915287,1.2908153465268157,1.2408857872336805
blue_monk,dur,1,chick,1.2834142964438249,0.007952508669641159,1.2947457897220198,1.256867760436916
blue_monk,dur,2,chick,1.2923090391354326,0.0033880091863311536,1.2954037768977478,1.2784522751249285
blue_monk,dur,3,chick,1.142466624477559,0.03825109801488003,1.2360546459726482,1.0746721047036725
blue_monk,dur,4,chick,1.1912994259047065,0.06848009451992779,1.291187396454639,1.0094807555422536
blue_monk,dur,5,chick,1.2813683462635221,0.00938079307297978,1.2919515170199058,1.2466411262854356
blue_monk,dur,6,chick,1.2117576521369544,0.04189020827026967,1.2642938748600319,1.0702443200027791
blue_monk,dur,7,chick,1.2284910094055992,0.03489776321293268,1.281976450724601,1.141207162500571
blue_monk,dur,8,chick,1.2063730177014649,0.036703959797445326,1.2777642689078132,1.0925669165520677
blue_monk,dur,9,chick,1.1235656829162404,0.036636687000792985,1.232296491141925,1.0546374902397895
blue_monk,dur,10,chick,1.2819232374528415,0.01654152722057823,1.295336319814019,1.2027850255232528
blue_monk,dur,11,chick,1.1775543762747718,0.03354587647311697,1.2447344615555482,1.1045950687958903
blue_monk,dur,12,chick,1.2805271129438454,0.00866760538842726,1.2954185025085683,1.2638098638481785
blue_monk,dur,13,chick,1.2632326439168338,0.023437451826985384,1.2910782266704528,1.2068493365039135
blue_monk,dur,14,chick,1.2680298360853697,0.026733127422189553,1.2949209579283159,1.1730879119350897
blue_monk,dur,15,chick,1.2223331857240434,0.0310838956049572,1.26683994635316,1.1561697776821516
blue_monk,time,0,chick,1.1596210152155153,0.03946812565572101,1.2304021812386436,1.040865669736679
blue_monk,time,1,chick,1.2293017139914122,0.026576306192759077,1.2702236117466443,1.1669680133815237
blue_monk,time,2,chick,1.2771375014855129,0.011183381970196454,1.294790129345229,1.2529487777793187
blue_monk,time,3,chick,1.2719081247336292,0.02358845042726354,1.2937390062606409,1.1850668480967739
blue_monk,time,4,chick,1.248604662982704,0.028196601375341176,1.288471120871877,1.1533778020375214
blue_monk,time,5,chick,1.240668705168542,0.02913892817937504,1.2893366210334503,1.1662377992468795
blue_monk,time,6,chick,1.1876494831402136,0.05315712289623868,1.2822132904116887,1.0478035468727325
blue_monk,time,7,chick,1.2348059202334773,0.026818026210874587,1.2777316346232157,1.1589895575469158
blue_monk,time,8,chick,1.2378495745074363,0.034699325368074956,1.2879425394912263,1.1289172402115861
blue_monk,time,9,chick,1.242816365776754,0.024698112609187996,1.2724153498505846,1.1165118203242406
blue_monk,time,10,chick,1.1825007488009003,0.043274695589133126,1.2554478664457434,1.0729021200641535
blue_monk,time,11,chick,1.2299178964997037,0.022733857825593992,1.2706554636162408,1.1727927031526373
blue_monk,time,12,chick,1.271641055396453,0.0104309865072269,1.2881797211332402,1.2455380722137719
blue_monk,time,13,chick,1.2287591002154457,0.053477614107780035,1.2942626184225927,1.09204698964561
blue_monk,time,14,chick,1.2567554030370904,0.02993721886001494,1.2936060692199303,1.164180508384255
blue_monk,time,15,chick,1.1538090369295495,0.07162974900537537,1.292581857705029,0.9996737408507106
brazil,pitch,0,chick,1.2808494339829894,0.012951299252447344,1.2938118273354202,1.2404778429637988
brazil,pitch,1,chick,1.1915330967848525,0.0318643535186801,1.2663951923989978,1.1223067729652672
brazil,pitch,2,chick,1.2913998456614004,0.004117323410251841,1.2951619053870966,1.274123149034786
brazil,pitch,3,chick,1.0942275374883612,0.025030699222079872,1.1608402881093631,1.0410677488805058
brazil,pitch,4,chick,1.0390283458885783,0.064351349322064,1.2326886829658499,0.937080350958339
brazil,pitch,5,chick,1.2061099201333028,0.041878851997382185,1.2733971292223265,1.0975495882084036
brazil,pitch,6,chick,1.1708594150722023,0.07291609208396425,1.2681202982465394,0.987356098285925
brazil,pitch,7,chick,1.2538890829358615,0.01652331292475553,1.2762801358351328,1.197172331527717
brazil,pitch,8,chick,1.189747343901068,0.03081867738823693,1.2627149666252735,1.1259989242201784
brazil,pitch,9,chick,1.152627362432291,0.03705259010626019,1.2333482583437851,1.0664513408862935
brazil,pitch,10,chick,1.2807044858359469,0.010343634969936573,1.2942483623665686,1.2518558501383539
brazil,pitch,11,chick,1.2391803314080463,0.010176374396516604,1.2626988913204262,1.2196858637617007
brazil,pitch,12,chick,1.2897049344804836,0.005628021523754612,1.295544691860627,1.2736643586194354
brazil,pitch,13,chick,1.176171528463482,0.059639511641632545,1.2856667819226038,1.0433438584607138
brazil,pitch,14,chick,1.2301554154260892,0.05174003380643208,1.286358758810832,1.0493397757428218
brazil,pitch,15,chick,1.200162729417286,0.042563350797293245,1.2735781780715816,1.0486053777903017
brazil,dur,0,chick,1.2780103203935778,0.009174192739387873,1.2895503516979112,1.243703570155576
brazil,dur,1,chick,1.2780323349516416,0.012078630332592023,1.295080492961057,1.25126776226476
brazil,dur,2,chick,1.2929681676592655,0.0028702187432622164,1.2953588067551964,1.2838162347289364
brazil,dur,3,chick,1.1490303386267469,0.03238332336531459,1.21877610137529,1.079971383619275
brazil,dur,4,chick,1.2371680428379117,0.06863991518339586,1.2941457484181538,1.0424707225111252
brazil,dur,5,chick,1.2840276249165177,0.010078911706776744,1.2933784631960588,1.2501003503866137
brazil,dur,6,chick,1.1842625229732968,0.07284130095892541,1.2789819054415752,1.0288589854272978
brazil,dur,7,chick,1.2242486829992643,0.01852964227431233,1.2651251629441167,1.175170263931336
brazil,dur,8,chick,1.1716284414320817,0.028430114227378504,1.2356343339670726,1.0970571912618972
brazil,dur,9,chick,1.0440022301121339,0.02940640360207994,1.1325601029088688,1.0014216138216756
brazil,dur,10,chick,1.285379226575227,0.011914574231093388,1.2951192854375695,1.2377845909808638
brazil,dur,11,chick,1.1834620845724364,0.021897616530748246,1.2271048915010527,1.1221577784529497
brazil,dur,12,chick,1.2744782061993267,0.008382398739950956,1.291854592323602,1.2488136130927334
brazil,dur,13,chick,1.2450354554201455,0.03233009966604167,1.2897107283374976,1.1682093828123685
brazil,dur,14,chick,1.269744784329007,0.020888550374790555,1.2951772778524429,1.1817991184797179
brazil,dur,15,chick,1.2375353791842894,0.022300745399544002,1.2635651867537347,1.1678317229968591
brazil,time,0,chick,1.1650181631291425,0.04757435138771128,1.2524141843429692,1.0588564939654361
brazil,time,1,chick,1.2312877530483444,0.019784379232072106,1.266498010413166,1.1847465767333498
brazil,time,2,chick,1.2838084692767626,0.008271354196650312,1.2945595468376114,1.259360209976021
brazil,time,3,chick,1.2222865982391964,0.039235811160393236,1.2800595232421659,1.1445969888911611
brazil,time,4,chick,1.2550239026081291,0.03644057233072298,1.2903941320795531,1.1136453156453614
brazil,time,5,chick,1.2171721820059926,0.05150463348572119,1.2932036364034678,1.0854796535344993
brazil,time,6,chick,1.1830935999754775,0.062386337623814216,1.2941340552476401,1.0479343352953705
brazil,time,7,chick,1.222690098459285,0.031693494997814285,1.287005591226814,1.16435428545585
brazil,time,8,chick,1.2529261265391192,0.03472553802301659,1.2933322568789567,1.138664779836558
brazil,time,9,chick,1.2648341530307856,0.025449022959137233,1.2926575587714824,1.124057122917228
brazil,time,10,chick,1.1358129654258307,0.05376883505091241,1.2363008619029796,0.9504999632071622
brazil,time,11,chick,1.2270008506807948,0.017894614315330987,1.270170219656465,1.1957888756675723
brazil,time,12,chick,1.258296862541561,0.017041544822291695,1.2833545788008887,1.1926582498582345
brazil,time,13,chick,1.2548474825647737,0.03726534440664587,1.292997421402584,1.140058976957454
brazil,time,14,chick,1.2541256028730865,0.025615242702860266,1.2938453038449442,1.1994691714904437
brazil,time,15,chick,1.2189628508485115,0.05746052735009534,1.2948404711804307,1.1053910257086828
but_beautiful,pitch,0,chick,1.2823280699821085,0.007022621267406573,1.2935889595931183,1.2630260192928435
but_beautiful,pitch,1,chick,1.184987712058619,0.029796285277089565,1.237533917219496,1.11326815118733
but_beautiful,pitch,2,chick,1.2941079034875467,0.0017729749863718933,1.2955058308906091,1.2864627534204567
but_beautiful,pitch,3,chick,1.100218618595505,0.02408781913433007,1.1768541570501219,1.0456667044693497
but_beautiful,pitch,4,chick,1.1766370736998693,0.08872743527355391,1.2911936038912664,0.9852445413310916
but_beautiful,pitch,5,chick,1.202027210278945,0.04586267895072338,1.2745283762965869,1.0805909501737012
but_beautiful,pitch,6,chick,1.2193746831159622,0.04844462879042362,1.2715678132314663,1.0701188534487294
but_beautiful,pitch,7,chick,1.275293950771779,0.00846345102561482,1.287778321811992,1.245090609648784
but_beautiful,pitch,8,chick,1.2599864319283103,0.019883910645712564,1.2876479442364996,1.1965279634104036
but_beautiful,pitch,9,chick,1.1004987862875648,0.023794709373347666,1.153772441567761,1.0509028075933935
but_beautiful,pitch,10,chick,1.2824286401921625,0.012175884397761388,1.2944079113578297,1.2160696498869428
but_beautiful,pitch,11,chick,1.2499185094827923,0.009145022284435696,1.264993698986559,1.2246502998955668
but_beautiful,pitch,12,chick,1.2926512382378665,0.0027401956214246196,1.2955243046109917,1.283893661431613
but_beautiful,pitch,13,chick,1.199830139864981,0.05636180408445738,1.2898771501003712,1.0080210928170457
but_beautiful,pitch,14,chick,1.207278374026725,0.06344527433968794,1.2794353031256207,1.0602666594123527
but_beautiful,pitch,15,chick,1.2092794642511329,0.03366095648263949,1.2765847616843884,1.1382114663441671
but_beautiful,dur,0,chick,1.2736517734765453,0.016804233503835652,1.2925758700575523,1.2220458263916287
but_beautiful,dur,1,chick,1.2813228549776636,0.0108840046215603,1.2931590413533118,1.2423510645563667
but_beautiful,dur,2,chick,1.2940398887482367,0.0013581081397928665,1.2953790280224666,1.2885047117724646
but_beautiful,dur,3,chick,1.1394828980083818,0.03166718274496113,1.1951831310933312,1.0480362536365042
but_beautiful,dur,4,chick,1.2667071834740244,0.0322231069091165,1.2932619239487493,1.1644768153555596
but_beautiful,dur,5,chick,1.285821926851013,0.007008215534398073,1.292200609201457,1.2675805674899812
but_beautiful,dur,6,chick,1.165813460255775,0.07450457007663742,1.2677612726753245,1.0041006190607893
but_beautiful,dur,7,chick,1.2471937716810437,0.015694155063143974,1.2766340407951444,1.2087125715430065
but_beautiful,dur,8,chick,1.230871149933666,0.019435775406795135,1.267533147550674,1.1777675011846358
but_beautiful,dur,9,chick,1.138613519256328,0.054434048742161005,1.2606499573148413,1.0398114847133137
but_beautiful,dur,10,chick,1.2797000095663225,0.015972789723566982,1.2952995060148556,1.233565870104822
but_beautiful,dur,11,chick,1.2060720654747106,0.032984465849451604,1.2550195413790048,1.1156620926380105
but_beautiful,dur,12,chick,1.2842094263743988,0.006254373733417059,1.2940120738953937,1.26554667046397
but_beautiful,dur,13,chick,1.2612087837468928,0.03042544770061811,1.2938967208775853,1.1528028916413646
but_beautiful,dur,14,chick,1.257594254863019,0.033897099050253364,1.2940180192440809,1.1630988734634913
but_beautiful,dur,15,chick,1.212536347606234,0.040815883128359064,1.270056602553747,1.1300932355698683
but_beautiful,time,0,chick,1.144901923315946,0.03555714801591239,1.2382901587284112,1.0421038670040608
but_beautiful,time,1,chick,1.2675263790466826,0.01005781361067165,1.2866461937902745,1.2377233595647477
but_beautiful,time,2,chick,1.2825864718093842,0.006066617755028341,1.2941507801201564,1.2671276886166423
but_beautiful,time,3,chick,1.2808886084301838,0.015850334795073598,1.2941603775679533,1.2238705546314876
but_beautiful,time,4,chick,1.2387042003942947,0.037633488275741186,1.293162651467849,1.1378306404031604
but_beautiful,time,5,chick,1.2492836012071342,0.025555548635112044,1.2902246894141964,1.181840559604154
but_beautiful,time,6,chick,1.1865677920806985,0.06177918285622576,1.2891401661515012,1.0461270244101437
but_beautiful,time,7,chick,1.2286636993654374,0.01893996148288629,1.2672914505389576,1.1854167195636731
but_beautiful,time,8,chick,1.228930276494859,0.03472874251533838,1.2941347178623552,1.158845774930393
but_beautiful,time,9,chick,1.2556966162320198,0.03188060703996524,1.2852813930732436,1.049854107242297
but_beautiful,time,10,chick,1.1676582261784902,0.0528372371613269,1.268630014056944,1.0348582816326763
but_beautiful,time,11,chick,1.2472776933544918,0.015074180859276783,1.27559121062414,1.2078587686204914
but_beautiful,time,12,chick,1.2751994964589524,0.00906942156509399,1.288489147066636,1.2460050646857455
but_beautiful,time,13,chick,1.2492538875130081,0.038735260887655054,1.2946247972282618,1.147615899143662
but_beautiful,time,14,chick,1.2708682631015684,0.01840265617910936,1.2933913845071745,1.20552600816245
but_beautiful,time,15,chick,1.1366859377191691,0.04719480489837396,1.2779503278353554,1.0078055956483671
dusk_in_sandi,pitch,0,chick,1.2675343168129931,0.04199475544350247,1.29343372037099,1.0933619615001493
dusk_in_sandi,pitch,1,chick,1.2077534007490638,0.02631991851221624,1.2479264810976969,1.14307994595204
dusk_in_sandi,pitch,2,chick,1.2916817815633093,0.004006640209471371,1.2955113703982173,1.2782850981220435
dusk_in_sandi,pitch,3,chick,1.093096184716204,0.027713490389815413,1.1497881492194069,1.0394679473066661
dusk_in_sandi,pitch,4,chick,1.1460042406475077,0.09182228050984653,1.2905504811895896,0.9444076087478269
dusk_in_sandi,pitch,5,chick,1.2015383321329063,0.05996048514541668,1.2947205009709135,1.055038257584256
dusk_in_sandi,pitch,6,chick,1.2101581918108464,0.048172472918331766,1.2645725671567167,1.0679879741088818
dusk_in_sandi,pitch,7,chick,1.272418691028624,0.011555067122066604,1.2891202245830444,1.2441758000720826
dusk_in_sandi,pitch,8,chick,1.2260271769490134,0.024147906869866714,1.2757280110797127,1.177341637685363
dusk_in_sandi,pitch,9,chick,1.0695305848176364,0.06175601076692716,1.2682180803650462,0.9730390222113553
dusk_in_sandi,pitch,10,chick,1.2706432168154371,0.0431063139221056,1.2919706492187863,1.0721800520697673
dusk_in_sandi,pitch,11,chick,1.2386869718794746,0.015899214940732456,1.2690458342476039,1.1748548291238095
dusk_in_sandi,pitch,12,chick,1.2908826191532472,0.00386025696462338,1.2954661205666653,1.2770603590084801
dusk_in_sandi,pitch,13,chick,1.2175053258342445,0.05441985603344456,1.281736605093198,1.1075929255778527
dusk_in_sandi,pitch,14,chick,1.2042117222435704,0.04247171335916568,1.2823281296173163,1.096079578952985
dusk_in_sandi,pitch,15,chick,1.1668236026379275,0.07425934278366629,1.2712170910782543,0.9441376189696278
dusk_in_sandi,dur,0,chick,1.266946177408238,0.04486022120856759,1.2936320707287574,0.9648649552930062
dusk_in_sandi,dur,1,chick,1.284066453407271,0.00940606099923885,1.293695059454355,1.2396886479513984
dusk_in_sandi,dur,2,chick,1.2917116505418245,0.00445055153293349,1.2952749351648982,1.2703165541067882
dusk_in_sandi,dur,3,chick,1.0816551641431684,0.02627830254904808,1.1354765420271933,1.0403548858896374
dusk_in_sandi,dur,4,chick,1.2227408138148697,0.07371669991437314,1.2932620029272293,1.0146675867473796
dusk_in_sandi,dur,5,chick,1.280558421059769,0.009997297314692576,1.2927706771332153,1.2439608690346693
dusk_in_sandi,dur,6,chick,1.1754181881850723,0.07450131172876612,1.263985520224368,0.9348226556299762
dusk_in_sandi,dur,7,chick,1.2598788169505575,0.017755881773610836,1.2945838859601095,1.2183501738485447
dusk_in_sandi,dur,8,chick,1.2313385829470962,0.023733901996575688,1.2946022402129853,1.183191886875159
dusk_in_sandi,dur,9,chick,1.1422589617349772,0.06707807019437356,1.2723002559040175,0.9726826207489245
dusk_in_sandi,dur,10,chick,1.2689395634728937,0.09156324719130955,1.295255807436145,0.6326905575685179
dusk_in_sandi,dur,11,chick,1.1978986801524287,0.01899027780557655,1.2386646773424976,1.1574284725859834
dusk_in_sandi,dur,12,chick,1.2776725252985404,0.0070344543510055335,1.290763404967564,1.2568548674472806
dusk_in_sandi,dur,13,chick,1.2570155173983895,0.0313688018259705,1.286294096866415,1.1343672613444993
dusk_in_sandi,dur,14,chick,1.2605471087527247,0.03099586823635926,1.2951835862712782,1.1804707733096158
dusk_in_sandi,dur,15,chick,1.2163355788198218,0.044043586116200906,1.2784373411116539,1.1013519142448536
dusk_in_sandi,time,0,chick,1.1792382539352033,0.03618376523409735,1.2548270648053526,1.0847205171239724
dusk_in_sandi,time,1,chick,1.2502471753353606,0.02114922344059184,1.2876187593877064,1.185131028632857
dusk_in_sandi,time,2,chick,1.283543285733511,0.006149153214076423,1.29295281212549,1.270592155711289
dusk_in_sandi,time,3,chick,1.2597797285363128,0.028899556129028052,1.2906867020887278,1.1727658863522665
dusk_in_sandi,time,4,chick,1.23078960558637,0.043442554602725766,1.2913530157943656,1.1283373782040753
dusk_in_sandi,time,5,chick,1.2647745791906395,0.025927554339553918,1.2950491948743976,1.2082315515085524
dusk_in_sandi,time,6,chick,1.2008534290916137,0.055941119621036074,1.291518437109041,1.0761804109326185
dusk_in_sandi,time,7,chick,1.2332641613828235,0.02509584390800881,1.2937697119099523,1.1717968302167556
dusk_in_sandi,time,8,chick,1.258420078403207,0.0331094372742617,1.2925843457258173,1.1497055188110918
dusk_in_sandi,time,9,chick,1.2301720876625246,0.08577429708013892,1.2664115065422308,0.6316858346035698
dusk_in_sandi,time,10,chick,1.15559376374605,0.06400287658923096,1.2806374626460282,0.9565792659642406
dusk_in_sandi,time,11,chick,1.2383570052637005,0.015600682183963339,1.2674250871976065,1.2031007219621703
dusk_in_sandi,time,12,chick,1.2713281139808321,0.015627704289390292,1.2889566233525842,1.209039980422974
dusk_in_sandi,time,13,chick,1.2328595551039292,0.05720866198100112,1.2951101109728704,1.076973960806967
dusk_in_sandi,time,14,chick,1.2613860651062498,0.03202501271083793,1.2938225354815314,1.150249489295741
dusk_in_sandi,time,15,chick,1.2012463431156852,0.06262151466683276,1.2950084845280068,1.0821144113930647
how_deep_is_the_ocean,pitch,0,chick,1.2714133054479384,0.038229055370510884,1.2932401716590654,1.1374549328905634
how_deep_is_the_ocean,pitch,1,chick,1.1743565736249082,0.03392757562541789,1.2512080458247956,1.1058128833052037
how_deep_is_the_ocean,pitch,2,chick,1.2934171972178576,0.0030830014588881217,1.2954572671699547,1.2772036254317987
how_deep_is_the_ocean,pitch,3,chick,1.104742107530564,0.02986959708686828,1.163587667087535,1.0309961767582698
how_deep_is_the_ocean,pitch,4,chick,1.1565462238057562,0.09320594375192524,1.292812596029405,0.9781766088288235
how_deep_is_the_ocean,pitch,5,chick,1.2357242759592186,0.03815975945559715,1.2900996846239698,1.1272499051307867
how_deep_is_the_ocean,pitch,6,chick,1.1677040083128896,0.07006874458646077,1.2542410838759697,0.983713948557953
how_deep_is_the_ocean,pitch,7,chick,1.2759372131726034,0.007852695937854433,1.2882393050755727,1.255727976011797
how_deep_is_the_ocean,pitch,8,chick,1.2324944690632524,0.02864991275424605,1.2844890776108675,1.1602488469563843
how_deep_is_the_ocean,pitch,9,chick,1.08351344787224,0.07936371879714699,1.2731676834394312,0.9512595200602009
how_deep_is_the_ocean,pitch,10,chick,1.2539762658122835,0.06937653050027644,1.294438079168821,0.9927302202125385
how_deep_is_the_ocean,pitch,11,chick,1.2472868473444896,0.016011932045736976,1.2739609541150434,1.1848181864944558
how_deep_is_the_ocean,pitch,12,chick,1.2931707891181912,0.002457330630228136,1.2955253154404054,1.2856327643025676
how_deep_is_the_ocean,pitch,13,chick,1.1954328416611049,0.060641307340547235,1.2905112522661402,1.0623499279073532
how_deep_is_the_ocean,pitch,14,chick,1.2181722847518675,0.039202807802047074,1.264354804684127,1.1030522413712647
how_deep_is_the_ocean,pitch,15,chick,1.19559517060006,0.08832522326849974,1.268955594755816,0.8788721281234273
how_deep_is_the_ocean,dur,0,chick,1.283945042275666,0.005718033419834679,1.2925114388346017,1.2691218596808833
how_deep_is_the_ocean,dur,1,chick,1.2859882181119435,0.006868381890860751,1.2947930212512304,1.265671182414934
how_deep_is_the_ocean,dur,2,chick,1.2914538053222886,0.003594566866165622,1.2951893850744323,1.2795747940205657
how_deep_is_the_ocean,dur,3,chick,1.119150282368039,0.03394103254951934,1.1992138825721523,1.0509463207691392
how_deep_is_the_ocean,dur,4,chick,1.208019142794821,0.08335991810702037,1.2925093714252163,1.0545551189712725
how_deep_is_the_ocean,dur,5,chick,1.2831205883599,0.0077223968211709015,1.2911551861498463,1.2641888883464512
how_deep_is_the_ocean,dur,6,chick,1.2162191675790022,0.05079412186669643,1.282257372251251,1.0075853481461896
how_deep_is_the_ocean,dur,7,chick,1.260435671854322,0.012832127928328805,1.2833238272201317,1.2291023382828474
how_deep_is_the_ocean,dur,8,chick,1.2197653541063953,0.03225543062369745,1.294296456663435,1.1395369053124564
how_deep_is_the_ocean,dur,9,chick,1.1248744288346249,0.04921544895494999,1.2590845677515636,1.0150387587454395
how_deep_is_the_ocean,dur,10,chick,1.2878386171112495,0.01612717378776041,1.2954216146655801,1.1816330957213856
how_deep_is_the_ocean,dur,11,chick,1.2262286018068091,0.012349640627992521,1.2502907525728875,1.1982759322583414
how_deep_is_the_ocean,dur,12,chick,1.2817033903692567,0.007001500159391152,1.2947958823198433,1.2664555056776414
how_deep_is_the_ocean,dur,13,chick,1.2724865970966683,0.019418189005841656,1.2925394321408255,1.2014436817758314
how_deep_is_the_ocean,dur,14,chick,1.269074232936176,0.023343223590900547,1.2951089276008927,1.1916040240935895
how_deep_is_the_ocean,dur,15,chick,1.2205119268556115,0.03878183931965121,1.287359135591215,1.1174857631654216
how_deep_is_the_ocean,time,0,chick,1.1690998423651766,0.03969346914050189,1.283674638245748,1.0863568979121971
